,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Ms. Kathy J. Warden', 'age': 50, 'title': 'Chair, CEO & Pres', 'yearBorn': 1972, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
1,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. David F. Keffer', 'age': 44, 'title': 'Corp. VP & CFO', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 2134590, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
2,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. Matthew F. Bromberg', 'age': 52, 'title': 'Corp. VP of Global Operations', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1606257, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
3,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. Timothy H. Jones', 'age': 55, 'title': 'Corp. VP & Pres of Aeronautics Systems', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 2069414, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
4,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. Mark A. Caylor', 'age': 57, 'title': 'Corp. VP & Pres of Mission Systems Sector', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 2129356, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
5,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. Rajender K. Chandhok', 'age': 72, 'title': 'VP of Trust Admin. and Investments', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
6,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Brig.Gen. Richard  Stapp', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
7,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. John  Russell', 'title': 'VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
8,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Mr. Todd B. Ernst', 'title': 'Corp. VP and Treasurer & VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
9,2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense company worldwide. The company's Aeronautics Systems segment designs, develops, manufactures, integrates, and sustains aircraft systems in the United States and internationally. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic ISR systems and vertical take-off and landing tactical ISR systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, and produces weapons and mission systems. It offers products and services, such as integrated battle management systems, weapons systems and aircraft, and mission systems. This segment also provides command and control and weapons systems, including munitions and missiles; precision strike weapons; propulsion, such as air-breathing and hypersonic systems; gun systems and precision munitions; life cycle service and support for software, weapons systems, and aircraft; and logistics support, sustainment, operation, and modernization for air, sea, and ground systems. The company's Mission Systems segment offers cyber, command, control, communications and computers, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared and acoustic sensors; electronic warfare systems; advanced communications and network systems; cyber solutions; intelligence processing systems; navigation; and maritime power, propulsion, and payload launch systems. This segment also provides airborne multifunction sensors; maritime/land systems and sensors; navigation, targeting, and survivability solutions; and networked information solutions. Its Space Systems segment offers satellites and payloads; ground systems; missile defense systems and interceptors; launch vehicles and related propulsion systems; and strategic missiles. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"{'maxAge': 1, 'name': 'Ms. Sheila C. Cheston', 'age': 63, 'title': 'Corp. VP & Gen. Counsel', 'yearBorn': 1959, 'fiscalYear': 2010, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,2,1,4,1693526400,1672444800,86400,2,396.2,405.5,405.5,405.5,396.2,405.5,405.5,405.5,6.96,0.0172,1692921600,0.2342,1.58,0.514177,14.308398,15.602155,70,70,32,13,13,407.5,407.7,50000,50000,61682634752,387.5,559.1,1.6283264,400.908,428.39825,7.06,0.017819282,EUR,75412029440,0.122729994,150919934,151300000,0.00232,0.8254,102.293,3.9641032,1672444800,1703980800,1688083200,-0.142,4648999936,28.34,25.99,2.2,1.991,10.412,FRA,EQUITY,NTH.F,NTH.F,NORTHROP GRUMMAN DL 1,Northrop Grumman Corporation,968652000,Europe/Berlin,CEST,7200000,405.5,478.0,335.0,412.32,409.0,2.1,buy,19,3384000000,22.366,7242999808,17443999744,1.031,1.2,37880999936,112.644,247.427,0.08445,0.31911,7474000000,3966874880,3803000064,-0.119,0.088,0.2024,0.1912,0.15609,USD,11.9232
