,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Engineer Baharin  Bin Din', 'age': 59, 'title': 'CEO, Pres & Exec. Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 914470, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
1,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Mr. Nazmi  Bin Othman', 'age': 58, 'title': 'CFO & VP of Group Fin.', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
2,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Engineer Megat Jalaluddin Bin Megat Hassan', 'age': 56, 'title': 'Chief Operating Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
3,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Mr. Azlan Bin Ahmad', 'age': 51, 'title': 'Chief Information Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
4,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Mr. Wahizan  Bin Abd Rahman', 'age': 57, 'title': 'Chief People Officer', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
5,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Mr. Amir Mahmod Bin Abdullah', 'age': 55, 'title': 'Chief Procurement Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
6,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Kalivann  Palanivelu', 'title': 'Chief Integrity Devel. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
7,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Ms. Hasbah  Binti Hasbullah', 'title': 'Head of Integrity Devel. & Culture', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
8,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Mr. Wan Nazmy Bin Wan Mahmood', 'age': 58, 'title': 'Chief Distribution Network Officer', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
9,"No. 3, Jalan Bukit Pantai",Bangsar,Kuala Lumpur,59100,Malaysia,60 3 2296 5566,60 3 2283 3686,https://www.tnb.com.my,Utilities—Regulated Electric,Utilities,"Tenaga Nasional Berhad engages in the generation, transmission, distribution, and sale of electricity in Malaysia and internationally. The company operates and maintains thermal generation facilities and hydroelectric power generating schemes; and manages and operates the National Grid that is connected to Thailand's transmission system, as well as Singapore's transmission system at Senoko. It also supplies fuel and coal for power generation; generates, distributes, supplies, deals in, and sells various energy sources, as well as provides related technical services; develops district cooling systems; operates and maintains co-generation works; manufactures, sells, and repairs distribution, power, and earthing transformers; and develops, owns, and manages dry bulk terminals. In addition, the company provides turnkey contracting of transmission substations; repair and maintenance services to heavy industries and other related services; operation and maintenance services on telecommunication equipment and data centres; higher education, and telecommunication and IT infrastructure solution and services; research and development services in the areas of engineering, information technology, business, accountancy, and liberal studies; and training courses. Further, it offers insurance and reinsurance products, technical and laboratory, consultancy, and other services; manufactures and distributes power and general cables, and aluminum rods; operates an integrated district cooling systems for air conditioning systems of office buildings; assembles, manufactures, tests, reconditions, and distributes high and medium voltage switchgears, and control gears for transmission and distribution of electric power; and operates wind assets. It primarily serves commercial, industrial, and residential customers. The company was founded in 1949 and is headquartered in Kuala Lumpur, Malaysia.",31130,"{'maxAge': 1, 'name': 'Mr. Ahmad Hushairi Bin Ibrahim', 'age': 58, 'title': 'Chief Global Bus. Solutions Officer', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.1,0.0452,1695772800,0.576,0.311502,12.470588,4116,4116,0,0,0,0.0,0.0,0,0,12845863936,2.12,2.12,0.18137343,2.12,2.12,0.44,0.20754717,USD,90528022528,0.04276,2395054401,5787330048,0.34342998,0.42154,10.13,0.20927936,1672444800,1703980800,1688083200,-0.624,3028199936,0.17,1.278,6.65,PNK,EQUITY,TNABF,TNABF,TENAGA NASIONAL BERHAD,Tenaga Nasional Berhad,1384957800,America/New_York,EDT,-14400000,2.12,none,16953600000,2.945,13614199808,92972204032,1.255,1.34,70825500672,153.379,12.31,0.024249999,0.04952,8570900000,11642300416,23849400320,-0.624,-0.154,0.10632,0.19222,0.11038999,MYR,
