,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Matthew Thomas Farrell', 'age': 66, 'title': 'Pres, CEO & Chairman', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 1784639, 'exercisedValue': 0, 'unexercisedValue': 60388704}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
1,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Richard A. Dierker', 'age': 42, 'title': 'CFO, Exec. VP & Head of Bus. Operations', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 964787, 'exercisedValue': 0, 'unexercisedValue': 290706}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
2,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Carlos G. Linares', 'age': 58, 'title': 'Exec. VP, CTO & Global New Product Innovation', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 630418, 'exercisedValue': 0, 'unexercisedValue': 3492759}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
3,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Patrick D. de Maynadier Esq., J.D.', 'age': 62, 'title': 'Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 674860, 'exercisedValue': 0, 'unexercisedValue': 5822937}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
4,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Barry A. Bruno', 'age': 50, 'title': 'Exec. VP, CMO & Pres of Consumer Domestic', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 671702, 'exercisedValue': 0, 'unexercisedValue': 1894239}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
5,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Joseph James Longo', 'age': 51, 'title': 'VP, Chief Accounting Officer & Corp. Controller', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
6,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Kevin  Gokey', 'title': 'Sr. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
7,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Ms. Rene M. Hemsey', 'age': 54, 'title': 'Exec. VP & Chief HR Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
8,Princeton South Corporate Center,500 Charles Ewing Boulevard,Ewing,NJ,08628,United States,609 806 1200,https://churchdwight.com,Household & Personal Products,Consumer Defensive,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division. The company offers cat litters, carpet deodorizers, laundry detergents, and baking soda, as well as other baking soda based products under the ARM & HAMMER brand; condoms, lubricants, and vibrators under the TROJAN brand; stain removers, cleaning solutions, laundry detergents, and bleach alternatives under the OXICLEAN brand; toothbrushes under the SPINBRUSH brand; home pregnancy and ovulation test kits under the FIRST RESPONSE brand; depilatories under the NAIR brand; oral analgesics under the ORAJEL brand; laundry detergents under the XTRA brand; gummy dietary supplements under the L'IL CRITTERS and VITAFUSION brands; dry shampoos under the BATISTE brand; water flossers and showerheads under the WATERPIK brand; cold shortening and relief products under the ZICAM brand; oral care products under the THERABREATH brand; and acne treatment products under the HERO brand. Its specialty products include animal productivity products, such as MEGALAC rumen bypass fat, a supplement that enables cows to maintain energy levels during the period of high milk production; BIO-CHLOR and FERMENTEN, which are used to reduce health issues associated with calving, as well as provides needed protein; and CELMANAX refined functional carbohydrate, a yeast-based prebiotic. The company offers sodium bicarbonate; and cleaning and deodorizing products. It sells its consumer products through supermarkets, mass merchandisers, wholesale clubs, drugstores, convenience stores, home stores, dollar and other discount stores, pet and other specialty stores, and websites and other e-commerce channels; and specialty products to industrial customers and livestock producers through distributors. The company was founded in 1846 and is headquartered in Ewing, New Jersey.",5250,"{'maxAge': 1, 'name': 'Mr. Brian  Buchert', 'title': 'Exec. VP of Strategy, M&A and Bus. Partnerships', 'exercisedValue': 0, 'unexercisedValue': 0}",3,7,7,5,4,1693526400,1672444800,86400,2,95.6,95.57,95.06,96.54,95.6,95.57,95.06,96.54,1.09,0.0114,1691971200,0.5912,1.19,0.469571,52.60774,27.760933,1992251,1992251,1366864,1287120,1287120,93.24,95.16,1000,800,23428595712,70.16,100.52,4.155996,95.906,89.8675,1.065,0.011140168,USD,25699092480,0.07926,245414649,246047008,3333337,2604326,1690761600,1693440000,0.0135,0.0018600001,0.85098,2.69,0.0154,15.898,5.989433,1672444800,1703980800,1688083200,0.182,446800000,1.81,3.43,4.25,2:1,1472774400,4.559,20.549,NYQ,EQUITY,CHD,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",322151400,America/New_York,EDT,-14400000,95.22,114.0,82.0,100.4,105.0,2.8,hold,15,396900000,1.613,1250599936,2573900032,0.765,1.405,5637300224,65.812,23.123,0.07755,0.1197,2250000000,686899968,1084000000,0.171,0.097,0.42806,0.22184,0.18661,USD,3.5836
