,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Payong  Srivanich', 'age': 53, 'title': 'Pres, CEO & Exec. Director', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 48662, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
1,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Krairit  Euchukanonchai', 'age': 67, 'title': 'Exec. Vice Chairman', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 48662, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
2,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Lavaron  Sangsnit', 'age': 54, 'title': 'Exec. Director', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 48662, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
3,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Saranya  Vejakul', 'age': 52, 'title': 'CFO, Sr. EVP & Head of Financial Management Group', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
4,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Chanchai  Sinsuparatn', 'age': 58, 'title': 'Sr. EVP, Group Head Retail Shared Services Group & Acting Group Head of Operation Group', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
5,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Kanok  Suwanaratana', 'title': 'Sr. VP & Department Head of Accounting Department - Financial Management Group', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
6,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Tawatchai  Cheevanon', 'age': 53, 'title': 'Sr. EVP, Group Head of Global Transaction Banking Group & Acting Group Head of Technology Group', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
7,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Kaival  Pongnontakul', 'title': 'Sr. VP of Investor Relations Department', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
8,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Pongsit  Chaichutpornsuk', 'age': 57, 'title': 'Sr. EVP, Group Head of Compliance & Legal Management Group and Corp. Sec.', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
9,Building 1,35 Sukhumvit Road Klong Toey Nua Subdistrict Wattana District,Bangkok,10110,Thailand,66 2 111 1111,66 2 255 9391,https://www.krungthai.com,Banks—Regional,Financial Services,"Krung Thai Bank Public Company Limited provides various commercial banking products and services. The company operates through three segments: Retail Banking, Corporate Banking, and Treasury and Investment. It offers various personal banking products and services, including current, savings, and fixed deposit accounts; time and foreign currency deposits; personal and housing loans; debit, travel, cash and top up, and credit cards; investment services; life, health, motor, accident, and non-life insurance products; money transfer, payment and top up, foreign exchange, and overseas education services; and e-banking services. The company also provides SME loans for small and medium businesses; and international business loans. In addition, it offers corporate banking products and services comprising cash management services, such as collection, liquidity management, and transfer and payment services; fixed deposit and current accounts; foreign currency and term deposits; cards; Fx, interest rate, commodity, equity, and credit derivatives; financial advisory, underwriting, and selling agent services for products offered through the equity capital markets; financial advisory services related to merger and acquisition transactions; project finance advisory and feasibility study services, as well as e-banking services; and investment solutions, such as government and corporate bonds, structured notes, and investment units. The company provides its products and services through a network of branches in Thailand and various centers internationally. Krung Thai Bank Public Company Limited was founded in 1966 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Krit  Chamapisit', 'age': 51, 'title': 'First Exec. VP and Group Head of Communication & Branding Group', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,11.905,11.905,11.905,11.905,11.905,11.905,11.905,11.905,0.4,0.0337,1681689600,0.2607,0.380319,8.043919,100,100,29,0,0,0.0,0.0,0,0,8319249408,8.78,12.3,0.07690754,11.6246,10.40445,0.682,0.057286855,USD,276333395968,0.34002998,5251644775,698803008,0.0,0.0,27.713,0.4295818,1672444800,1703980800,1688083200,0.215,36778053632,1.48,2.555,PNK,EQUITY,KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD U,Krung Thai Bank Public Company Limited,1350480600,America/New_York,EDT,-14400000,11.905,none,157237084160,11.25,250560757760,108172091392,7.74,0.01124,0.10422,101053330000,38384877568,0.215,0.175,0.0,0.0,0.47904,THB,
