,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Mr. Nestor V. Tan', 'age': 64, 'title': 'Pres, CEO & Exec. Director', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 46645, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
1,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Ms. Josefina N. Tan', 'age': 76, 'title': 'Non-Exec. Director', 'yearBorn': 1946, 'fiscalYear': 2022, 'totalPay': 91725, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
2,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Attorney Elmer B. Serrano', 'age': 54, 'title': 'Corp. Information Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
3,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Mr. Luis Santos Reyes Jr.', 'age': 64, 'title': 'Exec. VP and Head of Investor Relations & Corp. Planning', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
4,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Attorney Federico Primavera Tancongco', 'age': 60, 'title': 'Sr. VP, Chief Compliance Officer & Head of Compliance and Legal Department', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
5,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Ms. Evelyn Chua Salagubang', 'age': 58, 'title': 'Group Head for HR (HR) & Sr. VP', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
6,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Ms. Evelyn Llarena Villanueva', 'age': 63, 'title': 'Exec. VP, Chief Risk Officer &  Head of Risk Management Group', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
7,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Mr. Rolando Cordero Tanchanco', 'age': 60, 'title': 'Sr. EVP & Head of Consumer Banking Group', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
8,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Ms. Marilyn Ku Go', 'age': 69, 'title': 'Sr. VP & Deputy Treasurer', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
9,BDO Corporate Center,7899 Makati Avenue,Makati City,0726,Philippines,63 2 8840 7000,https://www.bdo.com.ph,Banks—Regional,Financial Services,"BDO Unibank, Inc., together with its subsidiaries, provides various banking products and services primarily in the Philippines. It offers checking, savings and time deposit, and foreign currency accounts, as well as other services, such as telegraphic transfer, safe deposit box, and night depository services; and consumer loans, merchant and ATM services, and agency banking services. The company provides finance and operating lease, receivable factoring, microfinance and salary, amortized commercial, and mortgage loans, as well as installment paper purchase, floor stock financing, credit line, term loan, discounting facility, trade and project finance, and documentary collection services; and import and domestic credit line, letter of credit, trust receipts, and export finance. In addition, its provides equity and quasi-equity, and fixed income financing, and financial advisory services; trade assisted and online stock brokerage, fixed income brokerage, and wealth management; and portfolio management, estate and succession planning, and trust agency services. The company offers investment management and advisory services, customized portfolio management, and corporate trusts and agencies securities services; and property, motor, accident, health, group, engineering, marine, hull, aviation, marine cargo, liability, and bonds specialty insurance, as well as employee benefits risk assessment services, and protection, education, savings, health, retirement, and estate planning. Further, it provides property leasing and sale; cash management and remittances; fixed income brokering services and foreign exchange derivatives; and online, mobile and phone banking. The company was incorporated in 1967 and is headquartered in Makati City, the Philippines.",39323,"{'maxAge': 1, 'name': 'Ms. Julie Yap Chua', 'age': 70, 'title': 'Exec. VP & Co-Deputy Head of Institutional Banking Group', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,0.04,0.0186,1694390400,0.1595,0.621343,8.608696,0.14988644,295,295,0,0,0,12831310848,1.39,2.96,0.055885985,1.98,2.1366,2.0,1.010101,USD,-68386713600,0.2975,2260496950,5267879936,0.57366,0.135,91.423,0.021657571,1672444800,1703980800,1688083200,0.532,67967000576,0.23,13.21,0.72,-0.298,PNK,EQUITY,BDOUF,BDOUF,BDO UNIBANK INC,"BDO Unibank, Inc.",1372080600,America/New_York,EDT,-14400000,1.98,169.0,130.0,150.99,153.7,1.7,buy,15,265388998656,50.403,178198003712,229598003200,43.699,0.0172,0.14839,204203000000,-141067993088,0.537,0.269,0.0,0.0,0.3832,PHP,
